x,luma
7.560042E-2,5.971574E1
7.552674E-2,5.916310E1
7.545307E-2,5.812226E1
7.537939E-2,5.733178E1
7.530571E-2,5.772437E1
7.523204E-2,5.882279E1
7.515836E-2,6.169672E1
7.508468E-2,6.451249E1
7.501101E-2,6.709232E1
7.493733E-2,6.881197E1
7.486365E-2,7.040836E1
7.478998E-2,7.212265E1
7.471630E-2,7.392548E1
7.464262E-2,7.569047E1
7.456895E-2,7.841878E1
7.449527E-2,7.899109E1
7.442159E-2,7.901001E1
7.434792E-2,7.818803E1
7.427424E-2,7.762043E1
7.420056E-2,7.914777E1
7.412689E-2,8.243066E1
7.405321E-2,8.492782E1
7.397953E-2,8.556141E1
7.390586E-2,8.671977E1
7.383218E-2,8.965996E1
7.375850E-2,9.080792E1
7.368483E-2,8.890147E1
7.361115E-2,8.973122E1
7.353747E-2,9.356023E1
7.346380E-2,9.497299E1
7.339012E-2,9.121127E1
7.331644E-2,8.751782E1
7.324277E-2,8.604141E1
7.316909E-2,8.657655E1
7.309541E-2,8.738722E1
7.302174E-2,9.111520E1
7.294806E-2,9.257623E1
7.287438E-2,8.972589E1
7.280071E-2,8.510406E1
7.272703E-2,7.979257E1
7.265335E-2,7.566794E1
7.257968E-2,6.991308E1
7.250600E-2,6.491949E1
7.243232E-2,5.923708E1
7.235865E-2,4.942074E1
7.228497E-2,4.130195E1
7.221129E-2,3.625139E1
7.213762E-2,3.569707E1
7.206394E-2,3.578589E1
7.199026E-2,3.776527E1
7.191659E-2,4.125545E1
7.184291E-2,4.375232E1
7.176923E-2,4.388200E1
7.169556E-2,4.356268E1
7.162188E-2,4.334850E1
7.154820E-2,4.401099E1
7.147453E-2,4.420165E1
7.140085E-2,4.391884E1
7.132717E-2,4.261394E1
7.125350E-2,4.100486E1
7.117982E-2,4.037778E1
7.110614E-2,4.121059E1
7.103247E-2,4.180085E1
7.095879E-2,4.219854E1
7.088511E-2,4.248369E1
7.081144E-2,4.279628E1
7.073776E-2,4.284943E1
7.066408E-2,4.307777E1
7.059041E-2,4.309002E1
7.051673E-2,4.293949E1
7.044305E-2,4.202433E1
7.036938E-2,4.185242E1
7.029570E-2,4.200733E1
7.022202E-2,4.161718E1
7.014835E-2,4.039132E1
7.007467E-2,3.906863E1
7.000099E-2,4.016778E1
6.992732E-2,4.212826E1
6.985364E-2,4.247739E1
6.977996E-2,4.319034E1
6.970629E-2,4.464243E1
6.963261E-2,4.668690E1
6.955893E-2,4.677288E1
6.948525E-2,4.565134E1
6.941158E-2,4.495531E1
6.933790E-2,4.561540E1
6.926422E-2,4.533988E1
6.919055E-2,4.394731E1
6.911687E-2,4.288092E1
6.904319E-2,4.185936E1
6.896952E-2,4.057388E1
6.889584E-2,4.071008E1
6.882216E-2,4.363845E1
6.874849E-2,4.726424E1
6.867481E-2,4.686434E1
6.860113E-2,4.589866E1
6.852746E-2,4.535599E1
6.845378E-2,4.517623E1
6.838010E-2,4.406863E1
6.830643E-2,4.218100E1
6.823275E-2,4.097035E1
6.815907E-2,4.117991E1
6.808540E-2,4.037040E1
6.801172E-2,3.947415E1
6.793804E-2,3.950533E1
6.786437E-2,3.978596E1
6.779069E-2,3.913824E1
6.771701E-2,3.997773E1
6.764334E-2,4.451937E1
6.756966E-2,5.062522E1
6.749598E-2,5.290064E1
6.742231E-2,5.750331E1
6.734863E-2,6.123902E1
6.727495E-2,6.610474E1
6.720128E-2,7.004588E1
6.712760E-2,7.076891E1
6.705392E-2,7.105540E1
6.698025E-2,7.094725E1
6.690657E-2,6.891702E1
6.683289E-2,6.914056E1
6.675922E-2,7.562690E1
6.668554E-2,8.094358E1
6.661186E-2,8.409817E1
6.653819E-2,8.575108E1
6.646451E-2,8.635290E1
6.639083E-2,8.606007E1
6.631716E-2,8.654849E1
6.624348E-2,8.695139E1
6.616980E-2,8.738077E1
6.609613E-2,8.764041E1
6.602245E-2,8.932009E1
6.594877E-2,8.504442E1
6.587510E-2,8.139583E1
6.580142E-2,8.085212E1
6.572774E-2,8.176529E1
6.565407E-2,8.923507E1
6.558039E-2,9.172473E1
6.550671E-2,8.855212E1
6.543304E-2,8.705872E1
6.535936E-2,8.699543E1
6.528568E-2,8.686988E1
6.521201E-2,8.795478E1
6.513833E-2,8.773419E1
6.506465E-2,8.783876E1
6.499098E-2,8.814726E1
6.491730E-2,8.660487E1
6.484362E-2,8.405672E1
6.476995E-2,8.288950E1
6.469627E-2,8.426333E1
6.462259E-2,8.507883E1
6.454892E-2,8.770780E1
6.447524E-2,8.833323E1
6.440156E-2,8.609888E1
6.432789E-2,8.350799E1
6.425421E-2,8.262302E1
6.418053E-2,8.088320E1
6.410686E-2,7.952292E1
6.403318E-2,8.018805E1
6.395950E-2,8.019659E1
6.388583E-2,7.937957E1
6.381215E-2,7.435637E1
6.373847E-2,7.024264E1
6.366480E-2,7.053809E1
6.359112E-2,7.069716E1
6.351744E-2,6.961175E1
6.344377E-2,6.958075E1
6.337009E-2,6.880670E1
6.329641E-2,6.759170E1
6.322274E-2,6.651495E1
6.314906E-2,6.567517E1
6.307538E-2,6.450244E1
6.300171E-2,6.390690E1
6.292803E-2,6.250933E1
6.285435E-2,6.066511E1
6.278068E-2,5.433808E1
6.270700E-2,4.749631E1
6.263332E-2,4.533114E1
6.255965E-2,4.605383E1
6.248597E-2,4.564605E1
6.241229E-2,4.526709E1
6.233862E-2,4.458992E1
6.226494E-2,4.531426E1
6.219126E-2,4.547765E1
6.211759E-2,4.597105E1
6.204391E-2,4.602526E1
6.197023E-2,4.704419E1
6.189656E-2,4.692909E1
6.182288E-2,4.585955E1
6.174920E-2,4.353236E1
6.167553E-2,3.818170E1
6.160185E-2,3.647547E1
6.152817E-2,3.719203E1
6.145450E-2,4.030200E1
6.138082E-2,4.500039E1
6.130714E-2,4.868728E1
6.123347E-2,4.997906E1
6.115979E-2,5.078321E1
6.108611E-2,5.259120E1
6.101244E-2,5.416069E1
6.093876E-2,5.427691E1
6.086508E-2,5.445846E1
6.079141E-2,5.507060E1
6.071773E-2,5.556244E1
6.064405E-2,5.594473E1
6.057038E-2,5.635307E1
6.049670E-2,5.677050E1
6.042302E-2,5.690071E1
6.034935E-2,5.804151E1
6.027567E-2,6.008379E1
6.020199E-2,6.196380E1
6.012832E-2,6.346165E1
6.005464E-2,6.500543E1
5.998096E-2,6.610813E1
5.990728E-2,6.708990E1
5.983361E-2,6.748984E1
5.975993E-2,6.771320E1
5.968625E-2,6.821914E1
5.961258E-2,6.836940E1
5.953890E-2,6.747154E1
5.946522E-2,6.652234E1
5.939155E-2,6.740120E1
5.931787E-2,6.920507E1
5.924419E-2,7.239170E1
5.917052E-2,7.424536E1
5.909684E-2,7.415345E1
5.902316E-2,7.367592E1
5.894949E-2,7.508864E1
5.887581E-2,7.639177E1
5.880213E-2,7.644972E1
5.872846E-2,7.643782E1
5.865478E-2,7.609717E1
5.858110E-2,7.598596E1
5.850743E-2,7.517510E1
5.843375E-2,7.343391E1
5.836007E-2,7.204156E1
5.828640E-2,7.186454E1
5.821272E-2,7.356311E1
5.813904E-2,7.546055E1
5.806537E-2,7.755465E1
5.799169E-2,7.779758E1
5.791801E-2,7.808078E1
5.784434E-2,7.840193E1
5.777066E-2,7.889130E1
5.769698E-2,7.883753E1
5.762331E-2,7.768869E1
5.754963E-2,7.634439E1
5.747595E-2,7.305225E1
5.740228E-2,7.135174E1
5.732860E-2,6.914303E1
5.725492E-2,6.786827E1
5.718125E-2,6.770773E1
5.710757E-2,6.756489E1
5.703389E-2,6.713044E1
5.696022E-2,6.654229E1
5.688654E-2,6.506363E1
5.681286E-2,6.479325E1
5.673919E-2,6.413723E1
5.666551E-2,6.294472E1
5.659183E-2,6.167743E1
5.651816E-2,6.073783E1
5.644448E-2,6.002357E1
5.637080E-2,5.908265E1
5.629713E-2,5.233178E1
5.622345E-2,4.901133E1
5.614977E-2,4.775896E1
5.607610E-2,4.826773E1
5.600242E-2,4.903234E1
5.592874E-2,4.925132E1
5.585507E-2,4.881566E1
5.578139E-2,4.910269E1
5.570771E-2,4.904432E1
5.563404E-2,4.888876E1
5.556036E-2,4.936598E1
5.548668E-2,4.901158E1
5.541301E-2,4.734956E1
5.533933E-2,4.592760E1
5.526565E-2,4.347214E1
5.519198E-2,3.968718E1
5.511830E-2,3.857197E1
5.504462E-2,3.749773E1
5.497095E-2,3.683455E1
5.489727E-2,3.625978E1
5.482359E-2,3.603897E1
5.474992E-2,3.631167E1
5.467624E-2,3.741961E1
5.460256E-2,3.834396E1
5.452889E-2,4.000787E1
5.445521E-2,4.026355E1
5.438153E-2,4.019538E1
5.430786E-2,4.010008E1
5.423418E-2,3.949307E1
5.416050E-2,3.916602E1
5.408683E-2,3.958240E1
5.401315E-2,4.029894E1
5.393947E-2,4.052178E1
5.386580E-2,4.124422E1
5.379212E-2,4.326433E1
5.371844E-2,4.611302E1
5.364477E-2,4.807099E1
5.357109E-2,4.924574E1
5.349741E-2,5.082051E1
5.342374E-2,5.220806E1
5.335006E-2,5.331578E1
5.327638E-2,5.397416E1
5.320271E-2,5.462700E1
5.312903E-2,5.361956E1
5.305535E-2,5.389134E1
5.298168E-2,5.234679E1
5.290800E-2,5.124317E1
5.283432E-2,5.417110E1
5.276065E-2,5.757102E1
5.268697E-2,5.913135E1
5.261329E-2,5.970048E1
5.253962E-2,5.924357E1
5.246594E-2,5.966974E1
5.239226E-2,6.030584E1
5.231859E-2,6.027142E1
5.224491E-2,5.961940E1
5.217123E-2,5.997227E1
5.209756E-2,6.030691E1
5.202388E-2,5.993608E1
5.195020E-2,5.883688E1
5.187653E-2,5.815963E1
5.180285E-2,5.851007E1
5.172917E-2,5.946707E1
5.165550E-2,6.061539E1
5.158182E-2,6.041640E1
5.150814E-2,6.114985E1
5.143447E-2,6.134432E1
5.136079E-2,6.022272E1
5.128711E-2,5.911830E1
5.121344E-2,5.781632E1
5.113976E-2,5.707573E1
5.106608E-2,5.737088E1
5.099241E-2,5.631316E1
5.091873E-2,5.516094E1
5.084505E-2,5.364538E1
5.077138E-2,5.010143E1
5.069770E-2,5.150715E1
5.062402E-2,5.143803E1
5.055035E-2,5.387232E1
5.047667E-2,5.567790E1
5.040299E-2,5.751167E1
5.032932E-2,5.913891E1
5.025564E-2,5.929277E1
5.018196E-2,5.828016E1
5.010828E-2,5.792786E1
5.003461E-2,5.735510E1
4.996093E-2,5.663375E1
4.988725E-2,5.567238E1
4.981358E-2,5.438050E1
4.973990E-2,5.191308E1
4.966622E-2,4.936850E1
4.959255E-2,4.906564E1
4.951887E-2,4.933744E1
4.944519E-2,4.910966E1
4.937152E-2,4.891416E1
4.929784E-2,4.908594E1
4.922416E-2,4.892920E1
4.915049E-2,4.863964E1
4.907681E-2,4.818205E1
4.900313E-2,4.714542E1
4.892946E-2,4.589199E1
4.885578E-2,4.422452E1
4.878210E-2,4.221099E1
4.870843E-2,4.046571E1
4.863475E-2,3.812855E1
4.856107E-2,3.679505E1
4.848740E-2,3.666275E1
4.841372E-2,3.734317E1
4.834004E-2,3.764342E1
4.826637E-2,3.680647E1
4.819269E-2,3.632901E1
4.811901E-2,3.741831E1
4.804534E-2,3.750142E1
4.797166E-2,3.592059E1
4.789798E-2,3.401006E1
4.782431E-2,3.291606E1
4.775063E-2,3.192136E1
4.767695E-2,3.039522E1
4.760328E-2,2.905947E1
4.752960E-2,2.804589E1
4.745592E-2,2.745666E1
4.738225E-2,2.887462E1
4.730857E-2,3.021567E1
4.723489E-2,3.155697E1
4.716122E-2,3.217858E1
4.708754E-2,3.329435E1
4.701386E-2,3.424645E1
4.694019E-2,3.503295E1
4.686651E-2,3.517499E1
4.679283E-2,3.664513E1
4.671916E-2,3.804705E1
4.664548E-2,3.828248E1
4.657180E-2,3.764572E1
4.649813E-2,3.715297E1
4.642445E-2,3.643844E1
4.635077E-2,3.703879E1
4.627710E-2,3.781487E1
4.620342E-2,4.035396E1
4.612974E-2,4.264201E1
4.605607E-2,4.338527E1
4.598239E-2,4.379393E1
4.590871E-2,4.533035E1
4.583504E-2,4.842793E1
4.576136E-2,4.930021E1
4.568768E-2,4.944966E1
4.561401E-2,5.007479E1
4.554033E-2,4.985678E1
4.546665E-2,4.791040E1
4.539298E-2,4.615067E1
4.531930E-2,4.395956E1
4.524562E-2,4.265092E1
4.517195E-2,4.423109E1
4.509827E-2,4.886243E1
4.502459E-2,5.118796E1
4.495092E-2,5.228650E1
4.487724E-2,5.398124E1
4.480356E-2,5.655486E1
4.472989E-2,5.675848E1
4.465621E-2,5.589043E1
4.458253E-2,5.748301E1
4.450886E-2,5.827589E1
4.443518E-2,5.843593E1
4.436150E-2,5.782955E1
4.428783E-2,5.618072E1
4.421415E-2,5.455916E1
4.414047E-2,5.418246E1
4.406680E-2,5.508582E1
4.399312E-2,5.576878E1
4.391944E-2,5.606981E1
4.384577E-2,5.624713E1
4.377209E-2,5.583184E1
4.369841E-2,5.544422E1
4.362474E-2,5.571004E1
4.355106E-2,5.583903E1
4.347738E-2,5.566107E1
4.340371E-2,5.660474E1
4.333003E-2,5.704565E1
4.325635E-2,5.586844E1
4.318268E-2,5.430560E1
4.310900E-2,5.356448E1
4.303532E-2,5.327840E1
4.296165E-2,5.363254E1
4.288797E-2,5.403997E1
4.281429E-2,5.417559E1
4.274062E-2,5.388411E1
4.266694E-2,5.450327E1
4.259326E-2,5.266457E1
4.251959E-2,5.252568E1
4.244591E-2,5.170211E1
4.237223E-2,5.053895E1
4.229856E-2,4.868885E1
4.222488E-2,4.763485E1
4.215120E-2,4.389723E1
4.207753E-2,4.315015E1
4.200385E-2,4.281000E1
4.193017E-2,4.411494E1
4.185650E-2,4.530321E1
4.178282E-2,4.602394E1
4.170914E-2,4.621611E1
4.163547E-2,4.722505E1
4.156179E-2,4.746117E1
4.148811E-2,4.697029E1
4.141444E-2,4.541597E1
4.134076E-2,4.471331E1
4.126708E-2,4.446691E1
4.119341E-2,4.447254E1
4.111973E-2,4.480159E1
4.104605E-2,4.230098E1
4.097238E-2,3.875123E1
4.089870E-2,3.705602E1
4.082502E-2,3.592211E1
4.075135E-2,3.502198E1
4.067767E-2,3.412856E1
4.060399E-2,3.363746E1
4.053032E-2,3.385830E1
4.045664E-2,3.430574E1
4.038296E-2,3.459693E1
4.030928E-2,3.402380E1
4.023561E-2,3.391738E1
4.016193E-2,3.418363E1
4.008825E-2,3.389003E1
4.001458E-2,3.203889E1
3.994090E-2,2.907003E1
3.986722E-2,2.687470E1
3.979355E-2,2.507491E1
3.971987E-2,2.498764E1
3.964619E-2,2.559867E1
3.957252E-2,2.735491E1
3.949884E-2,2.979852E1
3.942516E-2,3.226077E1
3.935149E-2,3.364082E1
3.927781E-2,3.457386E1
3.920413E-2,3.523153E1
3.913046E-2,3.549739E1
3.905678E-2,3.558126E1
3.898310E-2,3.601631E1
3.890943E-2,3.710291E1
3.883575E-2,3.821037E1
3.876207E-2,3.688346E1
3.868840E-2,3.757527E1
3.861472E-2,3.820054E1
3.854104E-2,3.981459E1
3.846737E-2,4.347942E1
3.839369E-2,4.637461E1
3.832001E-2,4.795371E1
3.824634E-2,4.744680E1
3.817266E-2,4.762624E1
3.809898E-2,4.872766E1
3.802531E-2,4.817794E1
3.795163E-2,4.727699E1
3.787795E-2,4.854670E1
3.780428E-2,4.931911E1
3.773060E-2,4.955747E1
3.765692E-2,4.913898E1
3.758325E-2,4.713226E1
3.750957E-2,4.609328E1
3.743589E-2,4.538852E1
3.736222E-2,4.532072E1
3.728854E-2,4.523049E1
3.721486E-2,4.542055E1
3.714119E-2,4.625125E1
3.706751E-2,4.737241E1
3.699383E-2,4.789683E1
3.692016E-2,4.788806E1
3.684648E-2,4.846834E1
3.677280E-2,4.857147E1
3.669913E-2,4.936131E1
3.662545E-2,4.840489E1
3.655177E-2,4.785674E1
3.647810E-2,4.746625E1
3.640442E-2,4.669744E1
3.633074E-2,4.792812E1
3.625707E-2,4.856897E1
3.618339E-2,5.011027E1
3.610971E-2,5.180375E1
3.603604E-2,5.289093E1
3.596236E-2,5.278600E1
3.588868E-2,5.205721E1
3.581501E-2,5.217222E1
3.574133E-2,5.274875E1
3.566765E-2,5.186019E1
3.559398E-2,5.099113E1
3.552030E-2,4.972810E1
3.544662E-2,4.790351E1
3.537295E-2,4.552973E1
3.529927E-2,4.364156E1
3.522559E-2,4.343849E1
3.515192E-2,4.357817E1
3.507824E-2,4.382299E1
3.500456E-2,4.426200E1
3.493089E-2,4.428243E1
3.485721E-2,4.419702E1
3.478353E-2,4.464208E1
3.470986E-2,4.455054E1
3.463618E-2,4.369941E1
3.456250E-2,4.289210E1
3.448883E-2,4.250637E1
3.441515E-2,4.277875E1
3.434147E-2,3.928795E1
3.426780E-2,3.454376E1
3.419412E-2,3.238019E1
3.412044E-2,3.125730E1
3.404677E-2,3.138876E1
3.397309E-2,3.333341E1
3.389941E-2,3.400705E1
3.382574E-2,3.495992E1
3.375206E-2,3.635721E1
3.367838E-2,3.748753E1
3.360471E-2,3.818332E1
3.353103E-2,3.799384E1
3.345735E-2,3.806886E1
3.338368E-2,3.787624E1
3.331000E-2,3.860706E1
3.323632E-2,3.791180E1
3.316265E-2,3.465049E1
3.308897E-2,3.149676E1
3.301529E-2,3.100648E1
3.294162E-2,3.045399E1
3.286794E-2,2.994444E1
3.279426E-2,3.107660E1
3.272059E-2,3.230464E1
3.264691E-2,3.286000E1
3.257323E-2,3.297950E1
3.249956E-2,3.329261E1
3.242588E-2,3.444466E1
3.235220E-2,3.397095E1
3.227853E-2,3.331511E1
3.220485E-2,3.407139E1
3.213117E-2,3.406956E1
3.205750E-2,3.271552E1
3.198382E-2,3.173390E1
3.191014E-2,3.173528E1
3.183647E-2,3.215740E1
3.176279E-2,3.260653E1
3.168911E-2,3.328586E1
3.161544E-2,3.417755E1
3.154176E-2,3.557552E1
3.146808E-2,3.579685E1
3.139441E-2,3.564963E1
3.132073E-2,3.518332E1
3.124705E-2,3.507518E1
3.117338E-2,3.594121E1
3.109970E-2,3.674222E1
3.102602E-2,3.692133E1
3.095235E-2,3.450662E1
3.087867E-2,3.416992E1
3.080499E-2,3.385024E1
3.073132E-2,3.392394E1
3.065764E-2,3.566137E1
3.058396E-2,3.788303E1
3.051028E-2,3.951185E1
3.043661E-2,4.013636E1
3.036293E-2,4.034050E1
3.028925E-2,4.137208E1
3.021558E-2,4.174665E1
3.014190E-2,4.165433E1
3.006822E-2,4.186910E1
2.999455E-2,4.125780E1
2.992087E-2,4.098002E1
2.984719E-2,4.205900E1
2.977352E-2,4.171615E1
2.969984E-2,4.134160E1
2.962616E-2,4.175939E1
2.955249E-2,4.196706E1
2.947881E-2,4.388966E1
2.940513E-2,4.452738E1
2.933146E-2,4.513959E1
2.925778E-2,4.593034E1
2.918410E-2,4.672532E1
2.911043E-2,4.921606E1
2.903675E-2,4.874275E1
2.896307E-2,4.882093E1
2.888940E-2,4.999102E1
2.881572E-2,5.033722E1
2.874204E-2,4.858872E1
2.866837E-2,4.354159E1
2.859469E-2,4.038351E1
2.852101E-2,4.034269E1
2.844734E-2,4.099427E1
2.837366E-2,4.157962E1
2.829998E-2,4.167253E1
2.822631E-2,4.180000E1
2.815263E-2,4.260071E1
2.807895E-2,4.374222E1
2.800528E-2,4.393361E1
2.793160E-2,4.334287E1
2.785792E-2,4.330055E1
2.778425E-2,4.318902E1
2.771057E-2,4.289578E1
2.763689E-2,4.259517E1
2.756322E-2,4.142282E1
2.748954E-2,4.060848E1
2.741586E-2,3.963999E1
2.734219E-2,3.934358E1
2.726851E-2,3.933186E1
2.719483E-2,3.904240E1
2.712116E-2,3.864729E1
2.704748E-2,3.803884E1
2.697380E-2,3.822055E1
2.690013E-2,3.924408E1
2.682645E-2,3.910675E1
2.675277E-2,3.895196E1
2.667910E-2,3.948694E1
2.660542E-2,3.911830E1
2.653174E-2,3.929935E1
2.645807E-2,3.866506E1
2.638439E-2,3.583652E1
2.631071E-2,3.577488E1
2.623704E-2,3.520028E1
2.616336E-2,3.449701E1
2.608968E-2,3.419541E1
2.601601E-2,3.382802E1
2.594233E-2,3.436273E1
2.586865E-2,3.524110E1
2.579498E-2,3.513175E1
2.572130E-2,3.471817E1
2.564762E-2,3.396197E1
2.557395E-2,3.379997E1
2.550027E-2,3.360086E1
2.542659E-2,3.345081E1
2.535292E-2,3.235962E1
2.527924E-2,3.081453E1
2.520556E-2,3.004423E1
2.513189E-2,2.972656E1
2.505821E-2,2.941846E1
2.498453E-2,2.930316E1
2.491086E-2,2.945117E1
2.483718E-2,2.996055E1
2.476350E-2,3.005468E1
2.468983E-2,3.049823E1
2.461615E-2,3.136871E1
2.454247E-2,3.197012E1
2.446880E-2,3.164824E1
2.439512E-2,3.134963E1
2.432144E-2,3.131126E1
2.424777E-2,3.117828E1
2.417409E-2,3.028081E1
2.410041E-2,2.926161E1
2.402674E-2,2.915651E1
2.395306E-2,3.001645E1
2.387938E-2,3.110658E1
2.380571E-2,3.188874E1
2.373203E-2,3.279963E1
2.365835E-2,3.319268E1
2.358468E-2,3.331449E1
2.351100E-2,3.399815E1
2.343732E-2,3.548636E1
2.336365E-2,3.727930E1
2.328997E-2,3.605109E1
2.321629E-2,3.511692E1
2.314262E-2,3.429522E1
2.306894E-2,3.300183E1
2.299526E-2,3.185086E1
2.292159E-2,3.137261E1
2.284791E-2,3.196848E1
2.277423E-2,3.288956E1
2.270056E-2,3.308316E1
2.262688E-2,3.517613E1
2.255320E-2,3.737270E1
2.247953E-2,3.978667E1
2.240585E-2,4.190696E1
2.233217E-2,4.240896E1
2.225850E-2,4.244376E1
2.218482E-2,4.363145E1
2.211114E-2,4.288890E1
2.203747E-2,4.209106E1
2.196379E-2,4.169614E1
2.189011E-2,4.133522E1
2.181644E-2,4.063644E1
2.174276E-2,3.983773E1
2.166908E-2,3.966838E1
2.159541E-2,4.043521E1
2.152173E-2,4.062705E1
2.144805E-2,4.102004E1
2.137438E-2,4.040480E1
2.130070E-2,4.077297E1
2.122702E-2,4.276776E1
2.115335E-2,4.349230E1
2.107967E-2,4.296564E1
2.100599E-2,4.310330E1
2.093231E-2,4.301468E1
2.085864E-2,4.343949E1
2.078496E-2,4.355783E1
2.071128E-2,4.191084E1
2.063761E-2,3.948248E1
2.056393E-2,3.808960E1
2.049025E-2,3.722403E1
2.041658E-2,3.744867E1
2.034290E-2,3.867289E1
2.026922E-2,3.876743E1
2.019555E-2,3.899728E1
2.012187E-2,3.981242E1
2.004819E-2,4.061335E1
1.997452E-2,4.089953E1
1.990084E-2,4.072365E1
1.982716E-2,4.052544E1
1.975349E-2,4.022027E1
1.967981E-2,4.057616E1
1.960613E-2,3.892336E1
1.953246E-2,3.697621E1
1.945878E-2,3.680185E1
1.938510E-2,3.642950E1
1.931143E-2,3.574280E1
1.923775E-2,3.662996E1
1.916407E-2,3.769725E1
1.909040E-2,3.845042E1
1.901672E-2,3.856529E1
1.894304E-2,3.845763E1
1.886937E-2,3.915599E1
1.879569E-2,3.955260E1
1.872201E-2,3.969583E1
1.864834E-2,3.992709E1
1.857466E-2,3.874112E1
1.850098E-2,3.708272E1
1.842731E-2,3.519577E1
1.835363E-2,3.371242E1
1.827995E-2,3.309213E1
1.820628E-2,3.323867E1
1.813260E-2,3.342241E1
1.805892E-2,3.360971E1
1.798525E-2,3.352831E1
1.791157E-2,3.405780E1
1.783789E-2,3.423166E1
1.776422E-2,3.364735E1
1.769054E-2,3.330270E1
1.761686E-2,3.324828E1
1.754319E-2,3.291883E1
1.746951E-2,3.205415E1
1.739583E-2,3.055631E1
1.732216E-2,2.817117E1
1.724848E-2,2.505103E1
1.717480E-2,2.126998E1
1.710113E-2,2.102946E1
1.702745E-2,2.182762E1
1.695377E-2,2.524856E1
1.688010E-2,2.703030E1
1.680642E-2,2.770946E1
1.673274E-2,2.953500E1
1.665907E-2,3.104869E1
1.658539E-2,3.223896E1
1.651171E-2,3.388498E1
1.643804E-2,3.451546E1
1.636436E-2,3.415077E1
1.629068E-2,3.407670E1
1.621701E-2,3.377512E1
1.614333E-2,3.343438E1
1.606965E-2,3.317631E1
1.599598E-2,3.295940E1
1.592230E-2,3.231583E1
1.584862E-2,3.202320E1
1.577495E-2,3.269630E1
1.570127E-2,3.441476E1
1.562759E-2,3.479823E1
1.555392E-2,3.492451E1
1.548024E-2,3.507986E1
1.540656E-2,3.559221E1
1.533289E-2,3.604018E1
1.525921E-2,3.648785E1
1.518553E-2,3.643170E1
1.511186E-2,3.560987E1
1.503818E-2,3.476738E1
1.496450E-2,3.474634E1
1.489083E-2,3.421444E1
1.481715E-2,3.368911E1
1.474347E-2,3.381873E1
1.466980E-2,3.397889E1
1.459612E-2,3.435246E1
1.452244E-2,3.531487E1
1.444877E-2,3.664511E1
1.437509E-2,3.858670E1
1.430141E-2,3.992816E1
1.422774E-2,4.032039E1
1.415406E-2,4.068262E1
1.408038E-2,4.077222E1
1.400671E-2,4.032702E1
1.393303E-2,4.030029E1
1.385935E-2,3.979112E1
1.378568E-2,3.978244E1
1.371200E-2,4.020556E1
1.363832E-2,3.981090E1
1.356465E-2,3.951118E1
1.349097E-2,3.925102E1
1.341729E-2,3.924184E1
1.334362E-2,3.923821E1
1.326994E-2,3.882603E1
